opponent, outcome, home/away, team1
Oklahoma St., W, H,Kansas St.
West Virginia, L, H,Kansas St.
Kansas, L, A,Kansas St.
Texas Tech, L, A,Kansas St.
Texas, L, H,Kansas St.
West Virginia, L, A,Kansas St.
Oklahoma, W, H,Kansas St.
TCU, L, A,Kansas St.
Baylor, L, A,Kansas St.
Kansas, W, H,Kansas St.
Iowa St., W, H,Kansas St.
Texas, L, A,Kansas St.
TCU, L, N,Kansas St.
Morgan St., W, H,Penn St.
Fordham, W, H,Penn St.
Charlotte, L, N,Penn St.
Cornell, W, N,Penn St.
USC, W, N,Penn St.
Akron, W, H,Penn St.
Bucknell, W, A,Penn St.
Virginia Tech, W, H,Penn St.
Marshall, W, A,Penn St.
Duquesne, W, H,Penn St.
George Washington, W, H,Penn St.
Drexel, W, N,Penn St.
Dartmouth, W, H,Penn St.
Wisconsin, L, A,Penn St.
Rutgers, L, A,Penn St.
Michigan, L, H,Penn St.
Indiana, L, A,Penn St.
Purdue, L, H,Penn St.
Michigan St., L, A,Penn St.
Rutgers, W, H,Penn St.
Minnesota, W, H,Penn St.
Illinois, L, A,Penn St.
Maryland, L, A,Penn St.
Nebraska, W, H,Penn St.
Ohio St., L, A,Penn St.
Maryland, L, H,Penn St.
Wisconsin, L, H,Penn St.
Northwestern, L, A,Penn St.
Iowa, L, H,Penn St.
Ohio St., L, H,Penn St.
Minnesota, W, A,Penn St.
Nebraska, W, N,Penn St.
Iowa, W, N,Penn St.
Purdue, L, N,Penn St.
Mercer, W, H,Seton Hall
Nevada, W, N,Seton Hall
Gardner Webb, W, N,Seton Hall
Illinois St., W, N,Seton Hall
George Washington, W, H,Seton Hall
Mount St. Mary's, W, H,Seton Hall
Rutgers, W, H,Seton Hall
Wichita St., L, A,Seton Hall
Saint Peter's, W, H,Seton Hall
South Florida, W, A,Seton Hall
Georgia, L, A,Seton Hall
Maine, W, H,Seton Hall
St. John's, W, H,Seton Hall
Villanova, W, H,Seton Hall
Xavier, L, A,Seton Hall
Creighton, W, A,Seton Hall
Butler, L, H,Seton Hall
DePaul, L, H,Seton Hall
Butler, L, A,Seton Hall
Marquette, W, A,Seton Hall
Xavier, W, H,Seton Hall
DePaul, L, A,Seton Hall
Marquette, L, H,Seton Hall
Georgetown, L, H,Seton Hall
Providence, L, A,Seton Hall
Villanova, L, A,Seton Hall
St. John's, L, A,Seton Hall
Creighton, W, H,Seton Hall
Providence, L, H,Seton Hall
Georgetown, L, A,Seton Hall
Marquette, L, N,Seton Hall
Florida A&M, W, H,Clemson
Winthrop, L, H,Clemson
Gardner Webb, L, N,Clemson
Nevada, W, N,Clemson
LSU, W, N,Clemson
High Point, W, H,Clemson
Rutgers, L, H,Clemson
Arkansas, W, H,Clemson
Auburn, W, H,Clemson
South Carolina, L, A,Clemson
Oakland, W, H,Clemson
Robert Morris, W, H,Clemson
North Carolina, L, H,Clemson
Louisville, L, A,Clemson
Pittsburgh, W, A,Clemson
Virginia, L, A,Clemson
Syracuse, W, H,Clemson
Florida St., L, H,Clemson
Wake Forest, W, H,Clemson
North Carolina St., W, A,Clemson
Boston College, W, H,Clemson
Florida St., W, A,Clemson
Miami FL, L, A,Clemson
Notre Dame, L, H,Clemson
Virginia Tech, W, H,Clemson
Georgia Tech, L, A,Clemson
Duke, L, A,Clemson
Georgia Tech, W, H,Clemson
North Carolina St., L, H,Clemson
Notre Dame, L, A,Clemson
Florida St., L, N,Clemson
Oral Roberts, L, A,Tulsa
Louisiana Lafayette, W, H,Tulsa
Abilene Christian, W, H,Tulsa
Auburn, W, N,Tulsa
Oklahoma St., L, N,Tulsa
Wichita St., L, A,Tulsa
Creighton, W, H,Tulsa
Arkansas Little Rock, W, A,Tulsa
Oklahoma, L, H,Tulsa
Missouri St., W, H,Tulsa
Incarnate Word, W, H,Tulsa
UCF, W, A,Tulsa
Houston, W, H,Tulsa
Temple, W, A,Tulsa
Connecticut, W, H,Tulsa
South Florida, W, A,Tulsa
Memphis, W, H,Tulsa
East Carolina, W, A,Tulsa
Tulane, W, A,Tulsa
South Florida, W, H,Tulsa
Houston, W, A,Tulsa
SMU, L, H,Tulsa
Connecticut, L, A,Tulsa
East Carolina, W, H,Tulsa
Temple, W, H,Tulsa
Tulane, W, H,Tulsa
Memphis, W, A,Tulsa
Cincinnati, L, H,Tulsa
SMU, L, A,Tulsa
Houston, W, N,Tulsa
Connecticut, L, A,Tulsa
William & Mary, W, H,Tulsa
Murray St., L, H,Tulsa
Georgia, W, H,Georgia Tech
Alabama A&M, W, H,Georgia Tech
IPFW, W, H,Georgia Tech
Marquette, L, N,Georgia Tech
Rider, W, N,Georgia Tech
Rhode Island, W, N,Georgia Tech
Northwestern, W, A,Georgia Tech
USC Upstate, L, H,Georgia Tech
Appalachian St., W, H,Georgia Tech
Vanderbilt, W, H,Georgia Tech
Dayton, L, A,Georgia Tech
Charlotte, W, H,Georgia Tech
Notre Dame, L, A,Georgia Tech
Syracuse, L, H,Georgia Tech
Wake Forest, L, A,Georgia Tech
Notre Dame, L, H,Georgia Tech
Pittsburgh, L, A,Georgia Tech
Virginia, L, A,Georgia Tech
Boston College, L, H,Georgia Tech
Miami FL, W, A,Georgia Tech
North Carolina St., L, H,Georgia Tech
Duke, L, A,Georgia Tech
Wake Forest, W, H,Georgia Tech
Virginia Tech, L, A,Georgia Tech
Florida St., L, H,Georgia Tech
Clemson, W, H,Georgia Tech
North Carolina, L, A,Georgia Tech
Louisville, L, H,Georgia Tech
Clemson, L, A,Georgia Tech
North Carolina, L, H,Georgia Tech
Boston College, L, N,Georgia Tech
Wichita St., L, N,Memphis
Prairie View A&M, W, H,Memphis
Baylor, L, N,Memphis
Indiana St., W, N,Memphis
Stephen F. Austin, L, H,Memphis
Bradley, W, H,Memphis
Oklahoma St., L, H,Memphis
North Carolina Central, W, H,Memphis
USC Upstate, W, H,Memphis
Oral Roberts, W, H,Memphis
Western Illinois, W, H,Memphis
Houston, W, H,Memphis
Tulane, L, H,Memphis
SMU, L, A,Memphis
Houston, W, A,Memphis
Cincinnati, W, H,Memphis
UCF, W, H,Memphis
Tulsa, L, A,Memphis
Tulane, W, A,Memphis
East Carolina, W, H,Memphis
Gonzaga, L, A,Memphis
Jacksonville St., W, H,Memphis
Temple, L, H,Memphis
East Carolina, L, A,Memphis
South Florida, W, A,Memphis
Connecticut, W, H,Memphis
UCF, W, A,Memphis
SMU, L, H,Memphis
Tulsa, L, H,Memphis
Connecticut, W, A,Memphis
Cincinnati, L, A,Memphis
Temple, L, N,Memphis
Northern Arizona, W, H,Toledo
VCU, L, A,Toledo
Oregon, L, A,Toledo
Bucknell, W, H,Toledo
Detroit, L, H,Toledo
Oakland, L, A,Toledo
Cleveland St., W, A,Toledo
Chicago St., W, H,Toledo
Arkansas St., W, H,Toledo
Robert Morris, W, H,Toledo
McNeese St., W, A,Toledo
Duke, L, A,Toledo
Northern Kentucky, W, A,Toledo
Central Michigan, L, H,Toledo
Akron, W, H,Toledo
Ohio, W, A,Toledo
Western Michigan, L, H,Toledo
Kent St., L, A,Toledo
Bowling Green, W, H,Toledo
Miami OH, W, H,Toledo
Northern Illinois, W, A,Toledo
Eastern Michigan, W, H,Toledo
Ball St., W, A,Toledo
Buffalo, W, A,Toledo
Kent St., L, H,Toledo
Akron, W, A,Toledo
Western Michigan, W, A,Toledo
Northern Illinois, L, H,Toledo
Ball St., W, H,Toledo
Central Michigan, L, A,Toledo
Eastern Michigan, L, A,Toledo
Eastern Michigan, W, N,Toledo
Central Michigan, L, N,Toledo
Iona, L, A,Cleveland St.
Jacksonville St., W, H,Cleveland St.
Savannah St., L, A,Cleveland St.
Louisville, L, A,Cleveland St.
Marshall, W, A,Cleveland St.
Toledo, L, H,Cleveland St.
Western Illinois, W, H,Cleveland St.
Bowling Green, L, A,Cleveland St.
Virginia, L, A,Cleveland St.
San Francisco, W, H,Cleveland St.
Eastern Illinois, L, H,Cleveland St.
VCU, L, A,Cleveland St.
Milwaukee, W, H,Cleveland St.
Illinois Chicago, W, A,Cleveland St.
Oakland, W, H,Cleveland St.
Valparaiso, L, A,Cleveland St.
Wright St., W, A,Cleveland St.
Youngstown St., W, A,Cleveland St.
Detroit, W, H,Cleveland St.
Oakland, L, A,Cleveland St.
Green Bay, W, H,Cleveland St.
Youngstown St., W, H,Cleveland St.
Wright St., W, H,Cleveland St.
Detroit, L, A,Cleveland St.
Illinois Chicago, W, H,Cleveland St.
Green Bay, W, A,Cleveland St.
Milwaukee, L, A,Cleveland St.
Valparaiso, L, H,Cleveland St.
Detroit, W, N,Cleveland St.
Valparaiso, L, A,Cleveland St.
Western Michigan, W, A,Cleveland St.
NJIT, L, A,Cleveland St.
VCU, L, N,Tennessee
Texas Southern, W, H,Tennessee
Santa Clara, W, N,Tennessee
Kansas, L, N,Tennessee
Marquette, L, N,Tennessee
Kansas St., W, H,Tennessee
Butler, W, H,Tennessee
North Carolina St., L, A,Tennessee
Tennessee Tech, W, H,Tennessee
Mercer, W, H,Tennessee
Tennessee St., W, H,Tennessee
East Tennessee St., W, H,Tennessee
Mississippi St., W, A,Tennessee
Alabama, L, H,Tennessee
Arkansas, W, H,Tennessee
Missouri, W, A,Tennessee
South Carolina, W, A,Tennessee
Texas A&M, L, H,Tennessee
Arkansas, L, A,Tennessee
Auburn, W, H,Tennessee
Mississippi St., L, H,Tennessee
Georgia, L, A,Tennessee
Vanderbilt, W, A,Tennessee
LSU, L, H,Tennessee
Kentucky, L, H,Tennessee
Mississippi, L, A,Tennessee
Vanderbilt, L, H,Tennessee
Florida, L, A,Tennessee
LSU, W, A,Tennessee
South Carolina, L, H,Tennessee
Vanderbilt, W, A,Tennessee
Arkansas, L, N,Tennessee
Pacific, W, H,UC Irvine
Arizona, L, A,UC Irvine
Saint Mary's, L, A,UC Irvine
Loyola Marymount, W, A,UC Irvine
Fresno St., L, A,UC Irvine
Sacramento St., W, H,UC Irvine
UT Arlington, L, H,UC Irvine
Morgan St., L, A,UC Irvine
Bradley, W, N,UC Irvine
Green Bay, W, N,UC Irvine
Oregon, L, A,UC Irvine
New Mexico St., L, A,UC Irvine
Long Beach St., L, H,UC Irvine
UC Riverside, W, H,UC Irvine
Cal St. Fullerton, W, A,UC Irvine
Cal St. Northridge, W, A,UC Irvine
Hawaii, W, A,UC Irvine
Cal Poly, W, H,UC Irvine
UC Santa Barbara, W, H,UC Irvine
UC Davis, L, H,UC Irvine
Long Beach St., W, A,UC Irvine
UC Riverside, L, A,UC Irvine
Hawaii, W, H,UC Irvine
Cal St. Northridge, W, H,UC Irvine
Cal Poly, W, A,UC Irvine
UC Santa Barbara, L, A,UC Irvine
Cal St. Fullerton, W, H,UC Irvine
UC Davis, L, A,UC Irvine
UC Riverside, W, N,UC Irvine
UC Santa Barbara, W, N,UC Irvine
Hawaii, W, N,UC Irvine
Louisville, L, N,UC Irvine
Drexel, W, H,Colorado
Auburn, W, H,Colorado
Wyoming, L, A,Colorado
Air Force, W, H,Colorado
Lipscomb, W, H,Colorado
San Francisco, W, H,Colorado
Georgia, L, A,Colorado
Colorado St., L, H,Colorado
Northern Colorado, W, H,Colorado
DePaul, W, N,Colorado
George Washington, L, N,Colorado
Hawaii, L, A,Colorado
UCLA, W, H,Colorado
USC, W, H,Colorado
Utah, L, A,Colorado
Arizona, L, A,Colorado
Arizona St., L, A,Colorado
Washington, L, H,Colorado
Washington St., W, H,Colorado
USC, W, A,Colorado
UCLA, L, A,Colorado
Utah, L, H,Colorado
California, L, H,Colorado
Stanford, W, H,Colorado
Oregon, L, A,Colorado
Oregon St., L, A,Colorado
Arizona, L, H,Colorado
Arizona St., W, H,Colorado
Washington, W, A,Colorado
Washington St., L, A,Colorado
Oregon St., W, N,Colorado
Oregon, L, N,Colorado
Gardner Webb, W, H,Colorado
Seattle, L, A,Colorado
Tennessee Martin, W, H,Marquette
Ohio St., L, A,Marquette
Nebraska Omaha, L, H,Marquette
NJIT, W, H,Marquette
Georgia Tech, W, N,Marquette
Michigan St., L, N,Marquette
Tennessee, W, N,Marquette
Wisconsin, L, H,Marquette
Arizona St., W, H,Marquette
Alabama A&M, W, H,Marquette
North Dakota, W, H,Marquette
Morgan St., W, H,Marquette
DePaul, L, A,Marquette
Providence, W, H,Marquette
Georgetown, L, A,Marquette
Creighton, W, H,Marquette
Xavier, L, A,Marquette
St. John's, L, A,Marquette
Georgetown, L, H,Marquette
Seton Hall, L, H,Marquette
Butler, L, H,Marquette
Villanova, L, A,Marquette
Seton Hall, W, A,Marquette
Xavier, L, H,Marquette
Creighton, L, A,Marquette
Villanova, L, H,Marquette
Butler, L, A,Marquette
Providence, L, A,Marquette
St. John's, L, H,Marquette
DePaul, W, H,Marquette
Seton Hall, W, N,Marquette
Villanova, L, N,Marquette
Buffalo, L, A,South Dakota St.
Idaho, L, A,South Dakota St.
North Dakota, W, H,South Dakota St.
Florida Gulf Coast, L, H,South Dakota St.
UMKC, W, H,South Dakota St.
Saint Louis, W, A,South Dakota St.
Idaho, W, H,South Dakota St.
Idaho St., W, N,South Dakota St.
Cal St. Bakersfield, W, N,South Dakota St.
Utah St., W, A,South Dakota St.
Utah, L, A,South Dakota St.
Northern Iowa, L, A,South Dakota St.
Denver, L, A,South Dakota St.
North Dakota St., L, A,South Dakota St.
Western Illinois, W, H,South Dakota St.
Nebraska Omaha, W, A,South Dakota St.
IUPUI, W, H,South Dakota St.
South Dakota, W, H,South Dakota St.
IPFW, W, H,South Dakota St.
Oral Roberts, W, A,South Dakota St.
Nebraska Omaha, W, H,South Dakota St.
Denver, W, H,South Dakota St.
IPFW, L, A,South Dakota St.
IUPUI, W, A,South Dakota St.
North Dakota St., W, H,South Dakota St.
Western Illinois, W, A,South Dakota St.
Oral Roberts, W, H,South Dakota St.
South Dakota, L, A,South Dakota St.
Western Illinois, W, H,South Dakota St.
South Dakota, W, N,South Dakota St.
North Dakota St., L, H,South Dakota St.
Colorado St., W, A,South Dakota St.
Vanderbilt, L, A,South Dakota St.
UNLV, L, A,Sam Houston St.
South Dakota, W, N,Sam Houston St.
Fairfield, W, A,Sam Houston St.
Wofford, L, N,Sam Houston St.
Texas A&M, L, A,Sam Houston St.
Texas Pan American, W, H,Sam Houston St.
LSU, L, A,Sam Houston St.
Eastern Washington, W, H,Sam Houston St.
Prairie View A&M, W, H,Sam Houston St.
Incarnate Word, W, H,Sam Houston St.
Northwestern St., W, H,Sam Houston St.
New Orleans, W, A,Sam Houston St.
Southeastern Louisiana, W, A,Sam Houston St.
McNeese St., W, H,Sam Houston St.
Nicholls St., W, A,Sam Houston St.
Stephen F. Austin, L, H,Sam Houston St.
Abilene Christian, W, A,Sam Houston St.
Houston Baptist, W, H,Sam Houston St.
Lamar, W, H,Sam Houston St.
Texas A&M Corpus Chris, W, H,Sam Houston St.
Houston Baptist, W, A,Sam Houston St.
Abilene Christian, W, H,Sam Houston St.
Central Arkansas, W, A,Sam Houston St.
Texas A&M Corpus Chris, L, A,Sam Houston St.
Central Arkansas, W, H,Sam Houston St.
Lamar, W, A,Sam Houston St.
Stephen F. Austin, L, A,Sam Houston St.
Texas A&M Corpus Chris, W, N,Sam Houston St.
Stephen F. Austin, L, N,Sam Houston St.
UNC Wilmington, W, H,Sam Houston St.
Louisiana Lafayette, L, H,Sam Houston St.
Stanford, L, A,Wofford
Iona, W, H,Wofford
Fairfield, W, A,Wofford
South Dakota, W, N,Wofford
Sam Houston St., W, N,Wofford
William & Mary, L, A,Wofford
Presbyterian, W, H,Wofford
North Carolina St., W, A,Wofford
Charleston Southern, W, H,Wofford
West Virginia, L, A,Wofford
Duke, L, A,Wofford
Samford, W, A,Wofford
Chattanooga, W, A,Wofford
VMI, W, H,Wofford
Samford, W, H,Wofford
The Citadel, L, A,Wofford
Western Carolina, W, H,Wofford
Furman, W, H,Wofford
East Tennessee St., W, H,Wofford
UNC Greensboro, W, A,Wofford
Mercer, W, H,Wofford
East Tennessee St., W, A,Wofford
VMI, W, A,Wofford
Chattanooga, L, H,Wofford
Western Carolina, W, A,Wofford
UNC Greensboro, W, H,Wofford
The Citadel, W, H,Wofford
Mercer, W, A,Wofford
Furman, W, A,Wofford
UNC Greensboro, W, N,Wofford
Western Carolina, W, N,Wofford
Furman, W, N,Wofford
Arkansas, L, N,Wofford
Washington St., W, H,UTEP
New Mexico St., W, H,UTEP
Princeton, W, N,UTEP
Xavier, W, N,UTEP
Washington, L, N,UTEP
Colorado St., L, A,UTEP
New Mexico St., L, A,UTEP
Incarnate Word, W, H,UTEP
Southeastern Louisiana, W, H,UTEP
Arizona, L, H,UTEP
Alcorn St., W, H,UTEP
Kent St., W, H,UTEP
North Texas, W, A,UTEP
Rice, W, A,UTEP
Louisiana Tech, L, H,UTEP
Southern Miss, W, H,UTEP
UTSA, W, A,UTEP
Western Kentucky, L, A,UTEP
Marshall, L, A,UTEP
UAB, W, H,UTEP
Middle Tennessee, W, H,UTEP
Florida Atlantic, W, A,UTEP
FIU, W, A,UTEP
Charlotte, W, H,UTEP
Old Dominion, W, H,UTEP
UTSA, W, H,UTEP
Louisiana Tech, L, A,UTEP
Southern Miss, L, A,UTEP
North Texas, W, H,UTEP
Rice, W, H,UTEP
FIU, W, N,UTEP
Middle Tennessee, L, N,UTEP
Murray St., L, A,UTEP
Wichita St., L, A,New Mexico St.
Saint Mary's, L, A,New Mexico St.
Northern Colorado, W, H,New Mexico St.
UTEP, L, A,New Mexico St.
Stetson, W, H,New Mexico St.
Florida A&M, W, H,New Mexico St.
Wyoming, L, A,New Mexico St.
New Mexico, L, A,New Mexico St.
UTEP, W, H,New Mexico St.
Oral Roberts, L, A,New Mexico St.
Baylor, L, A,New Mexico St.
New Mexico, L, H,New Mexico St.
Colorado St., L, H,New Mexico St.
Texas Southern, W, H,New Mexico St.
UC Irvine, W, H,New Mexico St.
UMKC, W, H,New Mexico St.
Cal St. Bakersfield, W, A,New Mexico St.
Seattle, L, A,New Mexico St.
Grand Canyon, W, H,New Mexico St.
Utah Valley, W, H,New Mexico St.
Texas Pan American, W, H,New Mexico St.
Chicago St., W, A,New Mexico St.
UMKC, W, A,New Mexico St.
Seattle, W, H,New Mexico St.
Cal St. Bakersfield, W, H,New Mexico St.
Utah Valley, W, A,New Mexico St.
Grand Canyon, W, A,New Mexico St.
Texas Pan American, W, A,New Mexico St.
Chicago St., W, H,New Mexico St.
Cal St. Bakersfield, W, N,New Mexico St.
Seattle, W, N,New Mexico St.
Kansas, L, N,New Mexico St.
Manhattan, W, H,Florida St.
Northeastern, L, H,Florida St.
Providence, L, N,Florida St.
Massachusetts, L, N,Florida St.
The Citadel, W, H,Florida St.
Charleston Southern, W, H,Florida St.
Nebraska, L, H,Florida St.
UCF, W, H,Florida St.
Notre Dame, L, A,Florida St.
North Florida, W, H,Florida St.
South Florida, W, N,Florida St.
Stetson, W, H,Florida St.
Florida, W, H,Florida St.
Mississippi St., L, A,Florida St.
Virginia Tech, W, H,Florida St.
Syracuse, L, A,Florida St.
Pittsburgh, L, A,Florida St.
North Carolina St., L, H,Florida St.
Clemson, W, A,Florida St.
North Carolina, L, A,Florida St.
Wake Forest, W, H,Florida St.
Miami FL, W, H,Florida St.
Clemson, L, H,Florida St.
Virginia Tech, W, A,Florida St.
Duke, L, H,Florida St.
Georgia Tech, W, A,Florida St.
Boston College, W, H,Florida St.
Virginia, L, A,Florida St.
Miami FL, L, A,Florida St.
Louisville, L, H,Florida St.
Pittsburgh, W, H,Florida St.
Clemson, W, N,Florida St.
Virginia, L, N,Florida St.
Cleveland St., W, H,Iona
Wofford, L, A,Iona
Wake Forest, W, A,Iona
North Texas, W, A,Iona
Delaware St., W, H,Iona
Arkansas, L, A,Iona
Monmouth, L, A,Iona
Rider, W, H,Iona
Indiana St., W, H,Iona
George Mason, L, A,Iona
Florida Gulf Coast, W, H,Iona
Drexel, W, A,Iona
Massachusetts, L, A,Iona
Siena, W, A,Iona
Quinnipiac, W, H,Iona
Canisius, W, H,Iona
Fairfield, W, H,Iona
Niagara, W, A,Iona
Canisius, L, A,Iona
Rider, W, A,Iona
Niagara, W, H,Iona
Saint Peter's, W, H,Iona
Siena, W, H,Iona
Marist, W, H,Iona
Fairfield, W, A,Iona
Manhattan, W, A,Iona
Quinnipiac, W, A,Iona
Marist, W, A,Iona
Monmouth, W, H,Iona
Manhattan, W, H,Iona
Saint Peter's, L, A,Iona
Siena, W, A,Iona
Monmouth, W, N,Iona
Manhattan, L, N,Iona
Rhode Island, L, A,Iona
Eastern Illinois, W, A,UC Davis
Furman, W, A,UC Davis
Utah St., W, H,UC Davis
Utah Valley, W, H,UC Davis
San Jose St., W, H,UC Davis
Idaho, L, A,UC Davis
Eastern Illinois, W, H,UC Davis
Air Force, W, A,UC Davis
Northern Colorado, W, A,UC Davis
Washington St., L, A,UC Davis
Seattle, L, A,UC Davis
Cal St. Northridge, W, H,UC Davis
Long Beach St., W, H,UC Davis
UC Riverside, W, A,UC Davis
Cal St. Fullerton, W, A,UC Davis
Hawaii, L, A,UC Davis
UC Santa Barbara, W, H,UC Davis
Cal Poly, W, H,UC Davis
UC Irvine, W, A,UC Davis
Cal St. Northridge, W, A,UC Davis
Cal St. Fullerton, W, H,UC Davis
Long Beach St., W, A,UC Davis
Hawaii, W, H,UC Davis
UC Santa Barbara, L, A,UC Davis
Cal Poly, W, A,UC Davis
UC Riverside, W, H,UC Davis
UC Irvine, W, H,UC Davis
Cal St. Northridge, W, N,UC Davis
Hawaii, L, N,UC Davis
Stanford, L, A,UC Davis
Morehead St., W, H,UNLV
Sam Houston St., W, H,UNLV
Stanford, L, N,UNLV
Temple, W, N,UNLV
Albany, W, H,UNLV
Arizona St., L, A,UNLV
South Dakota, W, A,UNLV
Portland, W, H,UNLV
Utah, L, H,UNLV
Arizona, W, H,UNLV
Southern Utah, W, H,UNLV
Wyoming, L, A,UNLV
Kansas, L, A,UNLV
Nevada, L, H,UNLV
San Jose St., W, H,UNLV
Boise St., L, A,UNLV
San Diego St., L, A,UNLV
New Mexico, L, H,UNLV
Utah St., W, H,UNLV
Nevada, W, A,UNLV
Air Force, W, H,UNLV
Colorado St., L, A,UNLV
Fresno St., W, H,UNLV
Air Force, L, A,UNLV
Boise St., L, H,UNLV
New Mexico, W, A,UNLV
Utah St., L, A,UNLV
Wyoming, W, H,UNLV
San Diego St., L, H,UNLV
San Jose St., W, A,UNLV
Nevada, W, H,UNLV
San Diego St., L, H,UNLV
Colgate, W, H,La Salle
Quinnipiac, W, A,La Salle
Saint Peter's, W, H,La Salle
St. Francis NY, W, H,La Salle
Virginia, L, N,La Salle
Vanderbilt, L, N,La Salle
Villanova, L, H,La Salle
Temple, L, N,La Salle
Drexel, W, A,La Salle
American, L, H,La Salle
Towson, W, A,La Salle
Hofstra, W, A,La Salle
Penn, W, H,La Salle
George Mason, L, A,La Salle
Massachusetts, L, H,La Salle
George Washington, W, H,La Salle
Dayton, L, A,La Salle
Fordham, W, H,La Salle
Rhode Island, L, A,La Salle
Saint Joseph's, W, H,La Salle
St. Bonaventure, W, A,La Salle
Richmond, W, H,La Salle
Massachusetts, L, A,La Salle
VCU, W, A,La Salle
Davidson, L, H,La Salle
Duquesne, W, H,La Salle
Saint Louis, L, A,La Salle
Fordham, L, A,La Salle
Rhode Island, L, H,La Salle
Saint Joseph's, L, A,La Salle
Dayton, W, H,La Salle
Massachusetts, W, N,La Salle
Davidson, L, N,La Salle
North Carolina, L, A,North Carolina Central
Creighton, L, A,North Carolina Central
Cincinnati, L, A,North Carolina Central
Eastern Illinois, W, N,North Carolina Central
Northern Arizona, W, N,North Carolina Central
Maryland Eastern Shore, W, A,North Carolina Central
Howard, W, N,North Carolina Central
Maryland, L, A,North Carolina Central
Memphis, L, A,North Carolina Central
Mississippi Valley St., W, A,North Carolina Central
Jackson St., W, A,North Carolina Central
IUPUI, W, H,North Carolina Central
South Carolina St., W, H,North Carolina Central
Savannah St., W, H,North Carolina Central
Norfolk St., W, A,North Carolina Central
Hampton, W, A,North Carolina Central
Coppin St., W, H,North Carolina Central
Delaware St., W, H,North Carolina Central
East Tennessee St., L, A,North Carolina Central
Florida A&M, W, H,North Carolina Central
North Carolina A&T, W, A,North Carolina Central
Bethune Cookman, W, A,North Carolina Central
Florida A&M, W, A,North Carolina Central
Morgan St., W, H,North Carolina Central
Bethune Cookman, W, H,North Carolina Central
Savannah St., W, A,North Carolina Central
North Carolina A&T, W, H,North Carolina Central
Coppin St., W, N,North Carolina Central
Delaware St., L, N,North Carolina Central
Miami FL, L, A,North Carolina Central
Kansas, L, A,UC Santa Barbara
Florida Gulf Coast, L, A,UC Santa Barbara
Washington St., W, N,UC Santa Barbara
Mercer, W, N,UC Santa Barbara
Colorado St., L, N,UC Santa Barbara
Seattle, W, H,UC Santa Barbara
SMU, L, A,UC Santa Barbara
San Diego, L, H,UC Santa Barbara
Oregon, L, A,UC Santa Barbara
Oregon St., L, A,UC Santa Barbara
Vermont, W, H,UC Santa Barbara
Florida Gulf Coast, W, H,UC Santa Barbara
Cal Poly, W, A,UC Santa Barbara
Cal St. Northridge, L, H,UC Santa Barbara
Long Beach St., L, A,UC Santa Barbara
UC Riverside, W, H,UC Santa Barbara
Cal St. Fullerton, W, H,UC Santa Barbara
UC Davis, L, A,UC Santa Barbara
UC Irvine, L, A,UC Santa Barbara
Hawaii, W, H,UC Santa Barbara
Long Beach St., W, H,UC Santa Barbara
Cal St. Northridge, W, A,UC Santa Barbara
UC Riverside, L, A,UC Santa Barbara
Cal St. Fullerton, W, A,UC Santa Barbara
UC Davis, W, H,UC Santa Barbara
UC Irvine, W, H,UC Santa Barbara
Hawaii, W, A,UC Santa Barbara
Cal Poly, W, H,UC Santa Barbara
Cal Poly, W, N,UC Santa Barbara
UC Irvine, L, N,UC Santa Barbara
Oral Roberts, L, A,UC Santa Barbara
Boise St., L, N,San Diego
Southeast Missouri St., W, N,San Diego
Florida A&M, W, H,San Diego
Western Michigan, W, H,San Diego
Xavier, L, N,San Diego
Princeton, W, N,San Diego
Western Michigan, L, N,San Diego
San Diego St., L, A,San Diego
UCLA, L, A,San Diego
UC Santa Barbara, W, A,San Diego
New Orleans, W, H,San Diego
Portland, L, H,San Diego
Gonzaga, L, H,San Diego
San Francisco, W, A,San Diego
Santa Clara, L, A,San Diego
Loyola Marymount, W, H,San Diego
Pepperdine, L, H,San Diego
Saint Mary's, L, A,San Diego
Pacific, L, A,San Diego
BYU, W, H,San Diego
Santa Clara, W, H,San Diego
San Francisco, W, H,San Diego
Loyola Marymount, L, A,San Diego
Pepperdine, W, A,San Diego
Pacific, W, H,San Diego
Saint Mary's, L, H,San Diego
BYU, L, A,San Diego
Gonzaga, L, A,San Diego
Portland, W, A,San Diego
Pepperdine, L, N,San Diego
Rice, W, H,Oregon St.
Oral Roberts, W, H,Oregon St.
Oklahoma St., L, N,Oregon St.
Auburn, L, N,Oregon St.
Mississippi Valley St., W, H,Oregon St.
Portland, W, A,Oregon St.
Mississippi St., W, H,Oregon St.
Grambling St., W, H,Oregon St.
DePaul, W, H,Oregon St.
Quinnipiac, L, A,Oregon St.
UC Santa Barbara, W, H,Oregon St.
Oregon, L, A,Oregon St.
Arizona St., W, H,Oregon St.
Arizona, W, H,Oregon St.
Washington, L, A,Oregon St.
Washington St., W, A,Oregon St.
UCLA, W, H,Oregon St.
USC, W, H,Oregon St.
Arizona St., L, A,Oregon St.
Arizona, L, A,Oregon St.
Washington St., W, H,Oregon St.
Washington, W, H,Oregon St.
UCLA, L, A,Oregon St.
USC, L, A,Oregon St.
Utah, L, H,Oregon St.
Colorado, W, H,Oregon St.
Stanford, L, A,Oregon St.
California, L, A,Oregon St.
Oregon, L, H,Oregon St.
Colorado, L, N,Oregon St.
UMBC, W, H,Akron
USC, W, N,Akron
